rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrp,rssi,cqi,pucchSnr,puschSnr
b075,12345678,110,17,0,1689148189740,3051651,9,0,2511573,9,0,1,"(0,0)",52,23,-83,105,15,23,29.5
b075,12345678,210,17,0,1689148190740,3053805,9,0,2513691,9,0,1,"(0,0)",52,23,-84,92.9,15,20,30.5
b075,12345678,310,17,0,1689148191740,3056176,9,0,2515777,9,0,1,"(0,0)",56,23,-87,98.7,15,19,29
b075,12345678,410,17,0,1689148192740,3058547,9,0,2517895,9,0,1,"(0,0)",54,23,-83,89,15,16,27.5
b075,12345678,510,17,0,1689148193740,3060902,9,0,2519788,9,0,1,"(0,0)",58,23,-82,89,15,19,28.5
b075,12345678,610,17,0,1689148194740,3063257,9,0,2521890,9,0,1,"(0,0)",54,23,-80,102.4,15,23,28
b075,12345678,710,17,0,1689148195740,3065411,9,0,2523992,9,0,1,"(0,0)",54,23,-84,90.7,15,20,29.5
b075,12345678,810,17,0,1689148196740,3067782,9,0,2526094,9,0,1,"(0,0)",54,23,-83,101.3,15,19,29.5
b075,12345678,910,17,0,1689148197740,3070137,9,0,2528196,9,0,1,"(0,0)",54,23,-84,90.7,15,21,29
b075,12345678,1010,17,0,1689148198740,3072508,9,0,2530105,9,0,1,"(0,0)",56,23,-84,90.7,15,21,29
b075,12345678,86,17,0,1689148199740,3074879,9,0,2532191,9,0,1,"(0,0)",56,23,-82,100.6,15,21,28
b075,12345678,186,17,0,1689148200740,3077033,9,0,2534309,9,0,1,"(0,0)",58,23,-81,89,15,20,27
b075,12345678,286,17,0,1689148201740,3079388,9,0,2536395,9,0,1,"(0,0)",56,23,-81,100.7,15,21,27.5
b075,12345678,386,17,0,1689148202740,3081743,9,0,2538513,9,0,1,"(0,0)",56,23,-81,90.7,15,21,29.5
b075,12345678,486,17,0,1689148203740,3084114,9,0,2540406,9,0,1,"(0,0)",56,23,-82,89,15,20,28
b075,12345678,586,17,0,1689148204740,3086485,9,0,2542508,9,0,1,"(0,0)",54,23,-82,99.2,15,20,27
b075,12345678,686,17,0,1689148205740,3088623,9,0,2544610,9,0,1,"(0,0)",56,23,-80,92,15,21,31
b075,12345678,786,17,0,1689148206740,3091105,9,0,2546611,9,0,1,"(0,0)",56,23,-82,92,15,21,30.5
b075,12345678,886,17,0,1689148207740,3094127,9,0,2548969,9,0,1,"(0,0)",58,23,-80,89,15,19,29.5
b075,12345678,986,17,0,1689148208740,3096498,9,0,2550926,9,0,1,"(0,0)",58,23,-79,90.7,15,20,29
b075,12345678,62,17,0,1689148209740,3098853,9,0,2553012,9,0,1,"(0,0)",54,23,-82,101.9,15,22,29
b075,12345678,162,17,0,1689148210740,3128355,10,0,2559471,10,0,1,"(0,0)",55,23,-82,93.7,15,20,33
b075,12345678,262,17,0,1689148211740,3130943,9,0,2561456,9,0,1,"(0,0)",56,23,-81,101.5,15,21,28.5
b075,12345678,362,17,0,1689148212740,3133314,9,0,2563574,9,0,1,"(0,0)",54,23,-82,92,15,21,30
b075,12345678,462,17,0,1689148213740,3135669,9,0,2565467,9,0,1,"(0,0)",56,23,-82,90.7,15,20,29
b075,12345678,562,17,0,1689148214740,3138040,9,0,2567569,9,0,1,"(0,0)",56,23,-81,100.3,15,21,28.5
b075,12345678,662,17,0,1689148215740,3140194,9,0,2569671,9,0,1,"(0,0)",56,23,-83,90.7,15,20,30
b075,12345678,762,17,0,1689148216740,3142565,9,0,2571773,9,0,1,"(0,0)",56,23,-81,100.7,15,20,29
b075,12345678,862,17,0,1689148217740,3144920,9,0,2573875,9,0,1,"(0,0)",56,23,-81,90.7,15,20,29.5
b075,12345678,962,17,0,1689148218740,3147275,9,0,2575784,9,0,1,"(0,0)",58,23,-80,90.7,15,20,29.5
b075,12345678,38,17,0,1689148219740,3149646,9,0,2577870,9,0,1,"(0,0)",58,23,-80,100.3,15,21,29
b075,12345678,138,17,0,1689148220740,3151800,9,0,2579988,9,0,1,"(0,0)",58,23,-80,89,15,19,29
b075,12345678,238,17,0,1689148221740,3154155,9,0,2582074,9,0,1,"(0,0)",58,23,-80,100.6,15,19,29
b075,12345678,338,17,0,1689148222740,3156526,9,0,2584192,9,0,1,"(0,0)",56,23,-81,90.7,15,20,28.5
b075,12345678,438,17,0,1689148223740,3158897,9,0,2586085,9,0,1,"(0,0)",52,23,-82,93.7,15,19,30.5
b075,12345678,538,17,0,1689148224740,3161268,9,0,2588187,9,0,1,"(0,0)",50,23,-84,92.9,15,20,31.5
b075,12345678,638,17,0,1689148225740,3163406,9,0,2590289,9,0,1,"(0,0)",54,23,-80,92,15,19,30.5
b075,12345678,738,17,0,1689148226740,3165761,9,0,2592391,9,0,1,"(0,0)",54,23,-79,92,15,19,29.5
b075,12345678,838,17,0,1689148227740,3168132,9,0,2594493,9,0,1,"(0,0)",52,23,-81,95.5,15,22,32.5
b075,12345678,938,17,0,1689148228740,3170286,9,0,2596503,9,0,1,"(0,0)",56,23,-81,92.9,15,21,31.5
b075,12345678,14,17,0,1689148229740,3172641,9,0,2598412,9,0,1,"(0,0)",56,23,-80,90.7,15,19,28.5
b075,12345678,114,17,0,1689148230740,3175012,9,0,2600498,9,0,1,"(0,0)",54,23,-80,102.8,15,20,29.5
b075,12345678,214,17,0,1689148231740,3177166,9,0,2602616,9,0,1,"(0,0)",54,23,-82,92,15,21,30
b075,12345678,314,17,0,1689148232740,3179537,9,0,2604702,9,0,1,"(0,0)",54,23,-83,101,15,19,29.5
b075,12345678,414,17,0,1689148233740,3181892,9,0,2606820,9,0,1,"(0,0)",52,23,-83,90.7,15,19,29.5
b075,12345678,514,17,0,1689148234740,3184263,9,0,2608713,9,0,1,"(0,0)",52,23,-84,92,15,20,31
b075,12345678,614,17,0,1689148235740,3186618,9,0,2610815,9,0,1,"(0,0)",54,23,-84,103,15,22,29
b075,12345678,714,17,0,1689148236740,3188772,9,0,2612917,9,0,1,"(0,0)",58,23,-85,89,15,16,28
b075,12345678,814,17,0,1689148237740,3191127,9,0,2615019,9,0,1,"(0,0)",58,23,-78,99.9,15,17,29.5
b075,12345678,914,17,0,1689148238740,3193498,9,0,2617121,9,0,1,"(0,0)",58,23,-79,90.7,15,18,28
b075,12345678,1014,17,0,1689148239740,3195869,9,0,2619030,9,0,1,"(0,0)",56,23,-79,92,15,20,29.5
b075,12345678,90,17,0,1689148240740,3198240,9,0,2621116,9,0,1,"(0,0)",56,23,-82,100.9,15,20,29.5
b075,12345678,190,17,0,1689148241740,3200378,9,0,2623234,9,0,1,"(0,0)",56,23,-82,90.7,15,19,28.5
b075,12345678,290,17,0,1689148242740,3202749,9,0,2625320,9,0,1,"(0,0)",58,23,-82,99,15,19,28.5
b075,12345678,390,17,0,1689148243740,3205104,9,0,2627438,9,0,1,"(0,0)",54,23,-80,92.9,15,23,31
b075,12345678,490,17,0,1689148244740,3207475,9,0,2629331,9,0,1,"(0,0)",54,23,-81,93.7,15,21,33.5
b075,12345678,590,17,0,1689148245740,3209830,9,0,2631433,9,0,1,"(0,0)",54,23,-82,103.2,15,22,30
b075,12345678,690,17,0,1689148246740,3211984,9,0,2633535,9,0,1,"(0,0)",56,23,-83,90.7,15,19,30
b075,12345678,790,17,0,1689148247740,3214355,9,0,2635637,9,0,1,"(0,0)",58,23,-81,99.2,15,17,30
b075,12345678,890,17,0,1689148248740,3216726,9,0,2637739,9,0,1,"(0,0)",56,23,-78,90.7,15,18,28
b075,12345678,990,17,0,1689148249740,3219081,9,0,2639648,9,0,1,"(0,0)",56,23,-80,92,15,19,31.5
b075,12345678,66,17,0,1689148250740,3221452,9,0,2641734,9,0,1,"(0,0)",56,23,-80,99.8,15,19,29
b075,12345678,166,17,0,1689148251740,3223606,9,0,2643852,9,0,1,"(0,0)",54,23,-81,90.7,15,19,29.5
b075,12345678,266,17,0,1689148252740,3225977,9,0,2645938,9,0,1,"(0,0)",54,23,-81,101.6,15,20,29
b075,12345678,366,17,0,1689148253740,3228332,9,0,2648056,9,0,1,"(0,0)",54,23,-82,89,15,19,28
b075,12345678,466,17,0,1689148254740,3230703,9,0,2649949,9,0,1,"(0,0)",56,23,-85,90.7,15,20,30
b075,12345678,566,17,0,1689148255740,3233074,9,0,2652051,9,0,1,"(0,0)",58,23,-82,99.6,15,21,27.5
b075,12345678,666,17,0,1689148256740,3235228,9,0,2654153,9,0,1,"(0,0)",56,23,-81,90.7,15,20,29.5
b075,12345678,766,17,0,1689148257740,3237583,9,0,2656255,9,0,1,"(0,0)",56,23,-81,100.6,15,20,28.5
b075,12345678,866,17,0,1689148258740,3239954,9,0,2658357,9,0,1,"(0,0)",56,23,-81,89,15,19,28.5
b075,12345678,966,17,0,1689148259740,3242309,9,0,2660266,9,0,1,"(0,0)",56,23,-85,90.7,15,20,29
b075,12345678,42,17,0,1689148260740,3244680,9,0,2662352,9,0,1,"(0,0)",56,23,-79,101.9,15,20,29.5
b075,12345678,142,17,0,1689148261740,3246818,9,0,2664470,9,0,1,"(0,0)",56,23,-80,92,15,21,29
b075,12345678,242,17,0,1689148262740,3249189,9,0,2666556,9,0,1,"(0,0)",58,23,-79,101.7,15,20,28.5
b075,12345678,342,17,0,1689148263740,3251560,9,0,2668674,9,0,1,"(0,0)",58,23,-79,90.7,15,21,28.5
b075,12345678,442,17,0,1689148264740,3253931,9,0,2670567,9,0,1,"(0,0)",58,23,-79,90.7,15,21,29
b075,12345678,542,17,0,1689148265740,3256286,9,0,2672669,9,0,1,"(0,0)",56,23,-80,102.4,15,23,27.5
b075,12345678,642,17,0,1689148266740,3258440,9,0,2674771,9,0,1,"(0,0)",54,23,-82,92,15,22,29.5
b075,12345678,742,17,0,1689148267740,3260795,9,0,2676873,9,0,1,"(0,0)",50,23,-84,105.3,15,24,28.5
b075,12345678,842,17,0,1689148268740,3263166,9,0,2678975,9,0,1,"(0,0)",58,23,-83,89,15,20,29
b075,12345678,942,17,0,1689148269740,3265521,9,0,2680884,9,0,1,"(0,0)",58,23,-79,90.7,15,19,30.5
b075,12345678,18,17,0,1689148270740,3267892,9,0,2682970,9,0,1,"(0,0)",56,23,-78,101.7,15,20,29.5
b075,12345678,118,17,0,1689148271740,3270046,9,0,2685088,9,0,1,"(0,0)",58,23,-79,90.7,15,21,30
b075,12345678,218,17,0,1689148272740,3272417,9,0,2687174,9,0,1,"(0,0)",56,23,-80,100.3,15,20,29
b075,12345678,318,17,0,1689148273740,3274772,9,0,2689292,9,0,1,"(0,0)",54,23,-81,90.7,15,22,31
b075,12345678,418,17,0,1689148274740,3277143,9,0,2691185,9,0,1,"(0,0)",50,23,-84,95,15,23,33.5
b075,12345678,518,17,0,1689148275740,3279498,9,0,2693287,9,0,1,"(0,0)",50,23,-84,94.4,15,21,32
b075,12345678,618,17,0,1689148276740,3281652,9,0,2695389,9,0,1,"(0,0)",52,23,-81,92.9,15,18,30.5
b075,12345678,718,17,0,1689148277740,3284007,9,0,2697491,9,0,1,"(0,0)",50,23,-84,95.5,15,19,32.5
b075,12345678,818,17,0,1689148278740,3286378,9,0,2699593,9,0,1,"(0,0)",52,23,-83,92.9,15,17,31.5
b075,12345678,918,17,0,1689148279740,3288532,9,0,2701603,9,0,1,"(0,0)",58,23,-83,86,15,19,26.5
b075,12345678,1018,17,0,1689148280740,3290903,9,0,2703512,9,0,1,"(0,0)",56,23,-82,89,15,19,29
b075,12345678,94,17,0,1689148281740,3293258,9,0,2705598,9,0,1,"(0,0)",52,23,-81,103,15,22,29
b075,12345678,194,17,0,1689148282740,3295412,9,0,2707716,9,0,1,"(0,0)",58,23,-84,89,15,17,28.5
b075,12345678,294,17,0,1689148283740,3297783,9,0,2709802,9,0,1,"(0,0)",58,23,-79,100.9,15,19,29.5
b075,12345678,394,17,0,1689148284740,3300138,9,0,2711920,9,0,1,"(0,0)",56,23,-79,89,15,18,29.5
b075,12345678,494,17,0,1689148285740,3302493,9,0,2713813,9,0,1,"(0,0)",56,23,-80,90.7,15,19,28.5
b075,12345678,594,17,0,1689148286740,3304864,9,0,2715915,9,0,1,"(0,0)",58,23,-81,99.4,15,19,29.5
b075,12345678,694,17,0,1689148287740,3307018,9,0,2718017,9,0,1,"(0,0)",58,23,-78,90.7,15,18,29.5
b075,12345678,794,17,0,1689148288740,3309389,9,0,2720119,9,0,1,"(0,0)",58,23,-79,100.1,15,19,29
b075,12345678,894,17,0,1689148289740,3311744,9,0,2722221,9,0,1,"(0,0)",56,23,-80,90.7,15,20,30
b075,12345678,994,17,0,1689148290740,3314115,9,0,2724130,9,0,1,"(0,0)",52,23,-81,92.9,15,20,29
b075,12345678,70,17,0,1689148291740,3316486,9,0,2726216,9,0,1,"(0,0)",50,23,-84,103.7,15,21,30
b075,12345678,170,17,0,1689148292740,3318640,9,0,2728334,9,0,1,"(0,0)",52,23,-86,93.7,15,21,32.5
b075,12345678,270,17,0,1689148293740,3320995,9,0,2730420,9,0,1,"(0,0)",52,23,-85,104.8,15,22,29
b075,12345678,370,17,0,1689148294740,3323366,9,0,2732538,9,0,1,"(0,0)",58,23,-87,86,15,20,27
b075,12345678,470,17,0,1689148295740,3325737,9,0,2734431,9,0,1,"(0,0)",56,23,-83,96,15,24,33
b075,12345678,570,17,0,1689148296740,3328108,9,0,2736533,9,0,1,"(0,0)",58,23,-79,101.4,15,21,29.5
b075,12345678,670,17,0,1689148297740,3330246,9,0,2738635,9,0,1,"(0,0)",58,23,-77,92,15,21,30
b075,12345678,770,17,0,1689148298740,3332617,9,0,2740737,9,0,1,"(0,0)",58,23,-77,100.4,15,20,29
b075,12345678,870,17,0,1689148299740,3334988,9,0,2742839,9,0,1,"(0,0)",58,23,-77,92,15,20,30
b075,12345678,970,17,0,1689148300740,3337343,9,0,2744748,9,0,1,"(0,0)",58,23,-76,90.7,15,19,29.5
b075,12345678,46,17,0,1689148301740,3339698,9,0,2746834,9,0,1,"(0,0)",58,23,-76,100.6,15,20,29
b075,12345678,146,17,0,1689148302740,3341852,9,0,2748952,9,0,1,"(0,0)",58,23,-76,90.7,15,20,29
b075,12345678,246,17,0,1689148303740,3344223,9,0,2751038,9,0,1,"(0,0)",58,23,-76,101.6,15,20,29.5
b075,12345678,346,17,0,1689148304740,3346594,9,0,2753156,9,0,1,"(0,0)",58,23,-77,90.7,15,21,28
b075,12345678,446,17,0,1689148305740,3348949,9,0,2755049,9,0,1,"(0,0)",58,23,-77,90.7,15,20,30.5
b075,12345678,546,17,0,1689148306740,3351320,9,0,2757151,9,0,1,"(0,0)",58,23,-77,100.6,15,21,29
b075,12345678,646,17,0,1689148307740,3353474,9,0,2759253,9,0,1,"(0,0)",58,23,-77,90.7,15,20,29.5
b075,12345678,746,17,0,1689148308740,3355829,9,0,2761355,9,0,1,"(0,0)",58,23,-77,99.8,15,22,28
b075,12345678,846,17,0,1689148309740,3358184,9,0,2763457,9,0,1,"(0,0)",58,23,-77,90.7,15,21,30.5
b075,12345678,946,17,0,1689148310740,3360555,9,0,2765366,9,0,1,"(0,0)",58,23,-76,90.7,15,20,29.5
b075,12345678,22,17,0,1689148311740,3362926,9,0,2767452,9,0,1,"(0,0)",50,23,-86,106.5,15,23,31
b075,12345678,122,17,0,1689148312740,3366466,9,0,2769931,9,0,1,"(0,0)",54,23,-80,92,15,19,30.5
b075,12345678,222,17,0,1689148313740,3387081,9,0,2774867,9,0,1,"(0,0)",46,23,-85,92,15,22,29.5
b075,12345678,322,17,0,1689148314740,3392189,9,0,2779829,9,0.012914,1,"(0,0)",42,23,-92,92.9,15,22,34
b075,12345678,422,17,0,1689148315740,3403051,9,0,2784700,9,0.005003,1,"(0,0)",42,23,-90,95,15,24,32.5
b075,12345678,522,17,0,1689148316740,3418727,11,0.0081,2789785,10,0.002393,1,"(0,0)",54,23,-87,89,15,13,27.5
b075,12345678,622,17,0,1689148317740,3420881,9,0.002824,2791951,9,0.000834,1,"(0,0)",58,23,-83,95.5,15,24,34.5
b075,12345678,722,17,0,1689148318740,3434464,9,0.044031,2797198,9,0.000323,1,"(0,0)",48,23,-88,92.9,15,19,31.5
b075,12345678,822,17,0,1689148319740,3437740,9,0.015353,2799392,9,0.000113,1,"(0,0)",56,23,-89,96,15,23,35.5
b075,12345678,922,17,0,1689148320740,3440111,9,0.005353,2801301,9,4.4e-05,1,"(0,0)",58,23,-81,86,15,18,24.5
b075,12345678,1022,17,0,1689148321740,3442466,9,0.001867,2803387,9,1.5e-05,1,"(0,0)",58,23,-81,101.5,15,21,29.5
b075,12345678,98,17,0,1689148322740,3444620,9,0.000651,2805505,9,5e-06,1,"(0,0)",58,23,-81,92,15,20,29
b075,12345678,198,17,0,1689148323740,3446991,9,0.000227,2807591,9,2e-06,1,"(0,0)",58,23,-81,101.4,15,19,29.5
b075,12345678,298,17,0,1689148324740,3449346,9,7.9e-05,2809709,9,1e-06,1,"(0,0)",58,23,-82,90.7,15,19,29.5
b075,12345678,398,17,0,1689148325740,3451701,9,2.8e-05,2811602,9,0,1,"(0,0)",56,23,-82,93.7,15,20,31.5
b075,12345678,498,17,0,1689148326740,3454072,9,1e-05,2813704,9,0,1,"(0,0)",56,23,-82,92.9,15,19,31.5
b075,12345678,598,17,0,1689148327740,3456226,9,3e-06,2815806,9,0,1,"(0,0)",56,23,-81,92.9,15,20,30.5
b075,12345678,698,17,0,1689148328740,3458597,9,1e-06,2817908,9,0,1,"(0,0)",56,23,-81,92.9,15,19,30.5
b075,12345678,798,17,0,1689148329740,3460952,9,0,2820010,9,0,1,"(0,0)",56,23,-81,92.9,15,17,31.5
b075,12345678,898,17,0,1689148330740,3463106,9,0,2822020,9,0,1,"(0,0)",58,23,-81,90.7,15,19,28.5
b075,12345678,998,17,0,1689148331740,3465477,9,0,2823929,9,0,1,"(0,0)",58,23,-81,90.7,15,19,30
b075,12345678,74,17,0,1689148332740,3467848,9,0,2826015,9,0,1,"(0,0)",58,23,-81,101.5,15,20,29.5
b075,12345678,174,17,0,1689148333740,3469986,9,0,2828133,9,0,1,"(0,0)",58,23,-81,90.7,15,20,29
b075,12345678,274,17,0,1689148334740,3472357,9,0,2830219,9,0,1,"(0,0)",58,23,-82,101,15,20,29.5
b075,12345678,374,17,0,1689148335740,3474728,9,0,2832337,9,0,1,"(0,0)",58,23,-82,92,15,20,30
b075,12345678,474,17,0,1689148336740,3477099,9,0,2834230,9,0,1,"(0,0)",58,23,-82,92,15,20,30.5
b075,12345678,574,17,0,1689148337740,3479454,9,0,2836332,9,0,1,"(0,0)",58,23,-82,101.1,15,21,29.5
b075,12345678,674,17,0,1689148338740,3481608,9,0,2838434,9,0,1,"(0,0)",58,23,-82,90.7,15,20,29.5
b075,12345678,774,17,0,1689148339740,3483979,9,0,2840536,9,0,1,"(0,0)",58,23,-81,101.4,15,19,29.5
b075,12345678,874,17,0,1689148340740,3486350,9,0,2842638,9,0,1,"(0,0)",58,23,-82,90.7,15,19,28.5
b075,12345678,974,17,0,1689148341740,3488689,9,0,2844547,9,0,1,"(0,0)",58,23,-82,92,15,20,30.5
b075,12345678,50,17,0,1689148342740,3491060,9,0,2846633,9,0,1,"(0,0)",58,23,-82,101.4,15,19,30
b075,12345678,150,17,0,1689148343740,3493214,9,0,2848751,9,0,1,"(0,0)",58,23,-82,92,15,21,31
b075,12345678,250,17,0,1689148344740,3495585,9,0,2850837,9,0,1,"(0,0)",58,23,-82,102.6,15,21,29.5
b075,12345678,350,17,0,1689148345740,3497940,9,0,2852955,9,0,1,"(0,0)",58,23,-82,92,15,21,32
b075,12345678,450,17,0,1689148346740,3500311,9,0,2854848,9,0,1,"(0,0)",58,23,-82,92,15,21,32
b075,12345678,550,16,0,1689148347740,3502682,9,0,2856950,9,0,1,"(0,0)",58,23,-82,100.6,15,21,28
b075,12345678,650,17,0,1689148348740,3504836,9,0,2859052,9,0,1,"(0,0)",58,23,-82,90.7,15,21,30.5
b075,12345678,750,16,0,1689148349740,3509131,9,0,2861925,9,0,1,"(0,0)",58,23,-82,92,15,21,29.5
b075,12345678,850,17,0,1689148350740,3511502,9,0,2864027,9,0,1,"(0,0)",58,23,-82,92.9,15,21,30.5
b075,12345678,950,16,0,1689148351740,3513873,9,0,2865936,9,0,1,"(0,0)",58,23,-82,92,15,22,32
b075,12345678,26,16,0,1689148352740,3516244,9,0,2868022,9,0,1,"(0,0)",58,23,-82,101.5,15,21,29
b075,12345678,126,17,0,1689148353740,3518382,9,0,2870140,9,0,1,"(0,0)",58,23,-82,90.7,15,21,30
b075,12345678,226,16,0,1689148354740,3520753,9,0,2872226,9,0,1,"(0,0)",58,23,-82,100.9,15,21,27.5
b075,12345678,326,17,0,1689148355740,3523124,9,0,2874344,9,0,1,"(0,0)",58,23,-82,90.7,15,20,30
b075,12345678,426,17,0,1689148356740,3525495,9,0,2876237,9,0,1,"(0,0)",58,23,-82,90.7,15,22,29
b075,12345678,526,16,0,1689148357740,3527834,9,0,2878339,9,0,1,"(0,0)",58,23,-82,100.7,15,20,27.5
b075,12345678,626,17,0,1689148358740,3529988,9,0,2880441,9,0,1,"(0,0)",58,23,-82,89,15,20,30
b075,12345678,726,16,0,1689148359740,3532359,9,0,2882543,9,0,1,"(0,0)",58,23,-82,100.4,15,21,28
b075,12345678,826,16,0,1689148360740,3534730,9,0,2884645,9,0,1,"(0,0)",58,23,-82,90.7,15,22,29.5
b075,12345678,926,17,0,1689148361740,3537085,9,0,2886554,9,0,1,"(0,0)",58,23,-82,92,15,21,30
b075,12345678,2,16,0,1689148362740,3539456,9,0,2888640,9,0,1,"(0,0)",58,23,-82,101.9,15,22,27.5
b075,12345678,102,17,0,1689148363740,3541610,9,0,2890758,9,0,1,"(0,0)",58,23,-82,89,15,20,26.5
b075,12345678,202,16,0,1689148364740,3543981,9,0,2892844,9,0,1,"(0,0)",58,23,-82,102.1,15,22,30.5
b075,12345678,302,16,0,1689148365740,3546320,9,0,2894962,9,0,1,"(0,0)",56,23,-82,92,15,21,28.5
b075,12345678,402,17,0,1689148366740,3548691,9,0,2896855,9,0,1,"(0,0)",58,23,-81,92,15,19,29.5
b075,12345678,502,16,0,1689148367740,3551062,9,0,2898957,9,0,1,"(0,0)",56,23,-81,104.4,15,24,30.5
b075,12345678,602,16,0,1689148368740,3553216,9,0,2901059,9,0,1,"(0,0)",58,23,-81,90.7,15,19,29
b075,12345678,702,16,0,1689148369740,3555571,9,0,2903161,9,0,1,"(0,0)",58,23,-80,102,15,20,30
b075,12345678,802,16,0,1689148370740,3557942,9,0,2905263,9,0,1,"(0,0)",54,23,-86,92.9,15,23,31
b075,12345678,902,16,0,1689148371740,3560313,9,0,2907172,9,0,1,"(0,0)",56,23,-84,92,15,22,31
b075,12345678,1002,16,0,1689148372740,3562684,9,0,2909258,9,0,1,"(0,0)",58,23,-81,99.9,15,20,29
b075,12345678,78,16,0,1689148373740,3564822,9,0,2911376,9,0,1,"(0,0)",58,23,-80,89,15,18,27.5
b075,12345678,178,16,0,1689148374740,3567193,9,0,2913462,9,0,1,"(0,0)",58,23,-80,98.7,15,19,28.5
b075,12345678,278,16,0,1689148375740,3569564,9,0,2915580,9,0,1,"(0,0)",58,23,-79,89,15,19,29
b075,12345678,378,16,0,1689148376740,3571935,9,0,2917473,9,0,1,"(0,0)",54,23,-80,92.9,15,20,30.5
b075,12345678,478,16,0,1689148377740,3574290,9,0,2919575,9,0,1,"(0,0)",54,23,-81,94.4,15,22,31
b075,12345678,578,16,0,1689148378740,3576444,9,0,2921677,9,0,1,"(0,0)",54,23,-81,95.5,15,18,33
b075,12345678,678,16,0,1689148379740,3578815,9,0,2923779,9,0,1,"(0,0)",54,23,-81,94.4,15,19,32.5
b075,12345678,778,16,0,1689148380740,3581186,9,0,2925881,9,0,1,"(0,0)",54,23,-82,95.5,15,18,33
b075,12345678,878,16,0,1689148381740,3583324,9,0,2927891,9,0,1,"(0,0)",56,23,-82,92.9,15,22,31
b075,12345678,978,16,0,1689148382740,3585679,9,0,2929800,9,0,1,"(0,0)",58,23,-83,92,15,20,30
b075,12345678,54,16,0,1689148383740,3588050,9,0,2931886,9,0,1,"(0,0)",58,23,-82,101.5,15,22,28.5
b075,12345678,154,16,0,1689148384740,3590204,9,0,2934004,9,0,1,"(0,0)",58,23,-83,90.7,15,21,29.5
b075,12345678,254,16,0,1689148385740,3592559,9,0,2936090,9,0,1,"(0,0)",58,23,-83,101,15,21,28.5
b075,12345678,354,16,0,1689148386740,3594930,9,0,2938208,9,0,1,"(0,0)",58,23,-83,90.7,15,21,28.5
b075,12345678,454,16,0,1689148387740,3597301,9,0,2940101,9,0,1,"(0,0)",58,23,-82,90.7,15,21,30.5
b075,12345678,554,16,0,1689148388740,3599672,9,0,2942203,9,0,1,"(0,0)",58,23,-83,101,15,22,28.5
b075,12345678,654,16,0,1689148389740,3601810,9,0,2944305,9,0,1,"(0,0)",58,23,-83,90.7,15,22,30
b075,12345678,754,16,0,1689148390740,3604165,9,0,2946407,9,0,1,"(0,0)",58,23,-83,99.6,15,21,28.5
b075,12345678,854,16,0,1689148391740,3606536,9,0,2948509,9,0,1,"(0,0)",58,23,-81,90.7,15,19,29.5
b075,12345678,954,16,0,1689148392740,3608907,9,0,2950418,9,0,1,"(0,0)",58,23,-80,92,15,20,30.5
b075,12345678,30,16,0,1689148393740,3611262,9,0,2952504,9,0,1,"(0,0)",58,23,-80,102,15,20,30
b075,12345678,130,16,0,1689148394740,3613416,9,0,2954622,9,0,1,"(0,0)",58,23,-81,92,15,20,28.5
b075,12345678,230,16,0,1689148395740,3615787,9,0,2956708,9,0,1,"(0,0)",58,23,-81,102,15,21,30
b075,12345678,330,16,0,1689148396740,3618158,9,0,2958826,9,0,1,"(0,0)",56,23,-81,92.9,15,21,31.5
b075,12345678,430,16,0,1689148397740,3620513,9,0,2960719,9,0,1,"(0,0)",58,23,-82,90.7,15,18,29
b075,12345678,530,16,0,1689148398740,3622868,9,0,2962821,9,0,1,"(0,0)",56,23,-81,103,15,20,31
b075,12345678,630,16,0,1689148399740,3625022,9,0,2964923,9,0,1,"(0,0)",56,23,-81,93.7,15,22,32
b075,12345678,730,16,0,1689148400740,3627393,9,0,2967025,9,0,1,"(0,0)",56,23,-81,102.6,15,19,31
b075,12345678,830,16,0,1689148401740,3629748,9,0,2969127,9,0,1,"(0,0)",56,23,-81,92,15,21,29
b075,12345678,930,16,0,1689148402740,3632119,9,0,2971036,9,0,1,"(0,0)",58,23,-85,92.9,15,20,32
b075,12345678,6,16,0,1689148403740,3634490,9,0,2973122,9,0,1,"(0,0)",58,23,-83,101.1,15,19,31
b075,12345678,106,16,0,1689148404740,3636644,9,0,2975240,9,0,1,"(0,0)",58,23,-82,90.7,15,18,28.5
b075,12345678,206,16,0,1689148405740,3638999,9,0,2977326,9,0,1,"(0,0)",58,23,-81,100.3,15,19,30.5
b075,12345678,306,16,0,1689148406740,3641354,9,0,2979444,9,0,1,"(0,0)",58,23,-81,90.7,15,19,30
b075,12345678,406,16,0,1689148407740,3643725,9,0,2981337,9,0,1,"(0,0)",58,23,-81,90.7,15,20,30.5
b075,12345678,506,16,0,1689148408740,3646096,9,0,2983439,9,0,1,"(0,0)",58,23,-81,100.6,15,20,29.5
b075,12345678,606,16,0,1689148409740,3648234,9,0,2985541,9,0,1,"(0,0)",58,23,-81,89,15,19,30.5
b075,12345678,706,16,0,1689148410740,3650605,9,0,2987643,9,0,1,"(0,0)",58,23,-81,101.3,15,21,28.5
b075,12345678,806,16,0,1689148411740,3652976,9,0,2989745,9,0,1,"(0,0)",58,23,-82,92,15,22,29.5
b075,12345678,906,16,0,1689148412740,3655347,9,0,2991654,9,0,1,"(0,0)",58,23,-82,90.7,15,21,29.5
